,title,price,land,building,bed,bath,floor,certificate,location
2832,Rumah dijual Siap huni di Piyungan,Rp 300.000.000,75,36,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2833,Jual Hunian Kekinian Berkonsep Limasan Cantik di Prambanan,Rp 395.002.837,90,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2834,Rumah baru siap huni dikalasan sleman jogja,Rp 390.000.000,157,57,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2835,DIJUAL RUMAH MURAH CANTIK DEKAT CANDI PRAMBANAN,Rp 350.230.992,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2836,Jual rumah etnik Jawa cocok buat homstay lokasi Madurejo Prambanan,Rp 2.800.000.000,1290,350,3,3,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2837,Dijual cepat tanah rumah,Rp 1.500.000.000,588,200,6,3,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2838,Rumah Klasik Luas Dijual di Manisrenggo,Rp 700.000.088,112,70,2,2,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2839,Rumah Siap Huni Ekonomis Banyak Bonus Dekat Kampus UAD,Rp 365.000.000,99,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2840,Cantik Dan Murah!! Hunian Tinggal Kawasan One Gate Cluster di Bugisan,Rp 395.000.000,81,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2841,"Rumah Luas dekat RS Bhayangkara, Prambanan dan RS PDHI",Rp 574.000.000,99,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2842,"Hunian Nyaman Free Interior, Lokasi Strategis Cuma 400jt-an",Rp 440.000.016,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2843,600 Jutaan Dapat Rumah 1 Lantai dekat Jalan Raya Wonosari,Rp 650.000.010,108,55,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2844,Konsep Eropa Rumah Baru 300 Juta Jogja Timur,Rp 316.000.800,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2845,RUMAH MURAH DI PRAMBANAN BEBAS BIAYA PAJAK FREE KANOPI &amp; PAGAR 300JTAN,Rp 349.999.999,124,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2846,RUMAH BARU SIAP HUNI JALAN PIYUNGAN PRAMBANAN MADUREJO,Rp 525.000.000,95,65,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2847,RUMAH PALING MURAH SISA 1UNIT DI PRAMBANAN,Rp 250.000.000,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2848,Rumah Baru 3 kamar di pandes dkt Imogiri Timur,Rp 525.000.000,95,95,3,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2849,RUMAH 2 LANTAI PALING MURAH 4 MENIT DARI CANDI PRAMBANAN,Rp 480.000.000,60,52,3,2,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2850,Jual rumah di patuk jalan wonosari,Rp 3.500.000.000,500,685,5,5,,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I."
2851,"RUMAH MURAH BISA KPR ONE GATE SYSTEM , ANGSRN RINGAN",Rp 168.000.091,63,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2852,RUMAH MURAH DESIGN SCANDINAVIAN DI PRAMBANAN DEKAT EXIT TOL,Rp 350.000.000,85,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2853,,Rp 5.500.000.000,880,700,5,&gt;10,2,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I."
2854,RUMAH MURAH DI UTARA CANDI PRAMBANAN HARGA 300JTAN !!!,Rp 340.000.000,72,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2855,Cari Rumah Klasik yang Nyaman? Cek Rumah Joglo ini!,Rp 1.300.000.072,380,2,3,2,300,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2856,Rumah Homestay Siap Bangun Konsep Joglo Dekat Candi Prambanan,Rp 895.000.300,191,60,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2857,RUMAH CANTIK MURAH DI PRAMBANAN,Rp 356.717.790,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2858,Rumah Termurah Joglo Etnik Jawa 400Jt-an,Rp 460.000.000,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2859,Dijual rumah siap huni di Manisrenggo Klaten,Rp 600.000.000,122,75,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2860,Hunian Cantik Kesan Homey Dalam Cluster di Bugisan,Rp 525.500.000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2861,RUMAH PROSES BANGUN BISA DIBELI CASH ATAU KPR BONUS MOTOR,Rp 355.852.852,74,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2862,RUMAH MURAH TERBARU DI PRAMBANAN,Rp 402.651.921,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2863,Hunian Strategis Harga Murah Area Jalan Wonosari,Rp 385.000.500,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2864,Klasik Khas Putih Hanya di Prambanan Villa,Rp 494.000.000,97,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2865,HARGA MULAI DARI 350 JUTA DISKON PULUHAN JUTA SOLD 5 UNIT,Rp 360.383.838,86,50,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2866,Hunian Berkelas Harga Bikin Puas,Rp 173.000.051,42,33,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I."
2867,rumah dijual jln Imogiri timur km 9 dekat SMKN 1 pleret bantul yogya,Rp 650.000.000,103,75,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2868,Eksklusif Rumah Non-Subsidi Harga 160 Jt-an di Manisrenggo,Rp 168.000.079,60,21,1,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2869,"Rumah Dalam Cluster di Area Gondang Klaten, Harga Murah",Rp 355.000.600,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2870,Paket Komplit Murah Bisa KPR di Randusari,Rp 215.008.271,89,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2871,Rumah Minimalis Free Biaya Balik Nama Bisa KPR di Piyungan Bantul,Rp 457.000.029,74,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2872,Dijual Perumahan Minimalis Modern Mulai 400JT Dekat Balong Waterpark,Rp 490.000.000,90,40,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2873,KPR Hunian Cantik di Timur Candi Prambanan,Rp 275.050.000,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2874,Rumah Baru Siap Huni Strategis Dekat Pasar Pleret Bantul,Rp 390.000.005,96,40,2,1,0,,"Pleret, Bantul Kab., Yogyakarta D.I."
2875,Rumah Minimalis Grand Intan Regency Strategis 3 Menit dr Giwangan,Rp 499.000.000,81,70,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2876,Wujudkan Rumah Impian dengan Harga Termurah 215 Juta!,Rp 215.000.000,85,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2877,"Rumah Baru Siap Huni Ala Limasan Jawa di Klaten, BISA KPR",Rp 470.000.114,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2878,Hadirkan Rumah Nyaman View Pemandangan Hijau di Prambanan,Rp 650.000.044,131,65,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2879,"Tinggi Nilai Invest, Pastikan Punya Unitnya di Prambanan Villa",Rp 525.500.000,2,86,1,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2880,Jual rumah murah meriah di Piyungan Bantul Yogyakarta,Rp 270.000.000,55,45,3,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2881,Rumah diJual dkt kawasan Wisata Candi Prambanan Bagus Untuk GuestHouse,Rp 1.300.000.000,360,250,5,2,,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2882,Kriteria Rumah Apik Kualitas Bagus Prambanan Samping Candi,Rp 470.000.000,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2883,Kode : RSH 3181 #Rumah Cantik Minimalis Siap Huni di Dekat Pasar Plere,Rp 500.000.000,89,89,2,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2884,Rumah villa sangat strategis pinggir jalan raya jogja wonosari,Rp 3.500.000.000,500,685,5,5,3,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I."
2885,RUMAH BARU MODERN 9 MENIT DARI CANDI PRAMBANAN,Rp 350.000.000,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2886,Dalam Perumahan dg Tanah Luas Dekat Polsek Piyungan,Rp 385.000.000,121,100,3,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2887,Dijual rumah joglo dan kolam renang di selatan jl Wonosari km 11 Yogya,Rp 3.000.000.000,630,450,4,3,,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2888,"SKEMA BAYAR MUDAH, ADA BANYAK CARA : CASH KERAS, CASH TEMPO, KPR",Rp 352.398.536,92,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2889,RUMAH MURAH SIAP HUNI TERLARIS DI PRAMBANAN,Rp 350.000.000,75,40,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2890,RUMAH 2 LANTAI MURAH 6 MENIT DARI CANDI PRAMBANAN,Rp 480.000.000,60,52,3,1,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2891,Rumah siap Huni di Piyungan,Rp 452.000.000,122,112,4,1,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2892,Rumah Murah Siap Huni di Jalan Imogiri  km 7 dkt Giwangan &amp; Kampus UAD,Rp 365.000.000,96,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2893,Rumah Murah SIAP HUNI Dekat RSUD Prambanan,Rp 450.780.870,115,65,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2894,Di jual rumah murah di sumberharjo Prambanan Sleman.,Rp 280.000.000,113,90,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2895,DIJUAL RUMAH NO.B7 PERUMAHAN TELAGA JATI ASRI,Rp 330.000.000,,,,,,,
2896,"Nuansa Berbeda, Hunian Klasik &amp; Etnik Jawa di Cluster Prambanan",Rp 525.500.000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2897,Kriteria Rumah Apik Kualitas Bagus Prambanan Samping Candi,Rp 470.000.000,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2898,Klasik Khas Putih Hanya di Prambanan Villa,Rp 494.000.000,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2899,Hunian Praktis Harga Menarik - Strategis Banget,Rp 165.000.017,41,41,2,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I."
2900,TINGGAL 4 UNIT! RUMAH HERITAGE DI UTARA SGM PRAMBANAN 250JT-an,Rp 256.000.363,89,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2901,Rumah Lingkungan Cluster Dekat Jalan Bugisan-Prambanan,Rp 470.018.280,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2902,Info Rumah Murah Modern Gaya Eropa 300 Juta,Rp 342.000.909,75,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2903,Rumah rasa Homestay! Limasan Etnik Modern di Prambanan,Rp 470.000.000,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2904,Ready KPR Rumah Klasik Legalitas SHM dekat Candi Prambanan,Rp 482.000.081,122,72,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2905,Apt. Mataram City Yudhistira Lt. 18 View Kota Mewah,Rp 770.000.957,89,80,3,2,2,SHM - Sertifikat Hak Milik,"Tanjungsari, Gunung Kidul Kab., Yogyakarta D.I."
2906,Rumah Murah Siap Bangun free design di Mlati Sleman bisa nego,Rp 455.930.000,78,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2907,Dapatkan Hunian Milenial di Cluster Prambanan Villa,Rp 569.500.000,97,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2908,"BANYAK SKEMA PEMBAYARAN NYA, FLEXIBEL TYPE 45 BARAT LAPANGAN KASIHAN",Rp 379.111.555,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2909,"UNIT GRAHA PARADUTA BANGUNJIWO LOKASI PREMIUM, DATAR, DEKAT KASONGAN",Rp 359.919.293,82,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2910,Jual Hunian Minimalis Di Bantul Harga Terjangkau Siap KPR,Rp 627.900.047,95,45,1,2,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2911,Hunian Jawa Jawa Limasan Semi Klasik Dekat Candi Prambanan,Rp 455.098.107,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2912,,Rp 470.270.001,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2913,Dekat UMY-ALMA ATA free balik nama,Rp 380.876.000,85,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2914,JOGLO MEGAH LUASAN 375 m2 DI PRAMBANAN KLATEN,Rp 1.300.006.329,375,135,4,5,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2915,TERBARU RUMAH ETNIK MURAH DI PRAMBANAN,Rp 265.000.000,76,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2916,Rumah Full Furniture di Selatan Jl. Wonosari,Rp 650.004.000,96,45,1,2,2,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2917,Griya Menarik Dkt Jalan Wonosari Srimulyo Piyungan Bantul Bantaran,Rp 420.000.000,72,41,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2918,VILA MEWAH TERMURAH TEPI PANTAI GUNUNG KIDUL,Rp 340.000.000,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Tepus, Gunung Kidul Kab., Yogyakarta D.I."
2919,Rumah Baru siap huni di barat Pasar Pleret,Rp 390.000.000,96,40,2,1,,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2920,Ramadhan Sale! BELI RUMAH TANPA DP BUAT KAMU ! TYPE 36/60,Rp 199.999.999,60,36,2,1,1,SHM - Sertifikat Hak Milik,"Patuk, Gunung Kidul Kab., Yogyakarta D.I."
2921,RUMAH 2LANTAI TERMURAH DI DEKAT CANDI PRAMBANAN HARGA 600JTAN,Rp 685.000.000,60,72,3,2,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2922,Investasi Terbaik di Kawasan Prambanan,Rp 653.500.000,97,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2923,"8 Menit ke RS Manisrenggo, Homestay Joglo Menawan Siap Huni di Pramban",Rp 1.300.000.000,375,135,4,5,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2924,Hunian Minimalis Kualitas Bagus di Kasihan Bantul,Rp 480.000.000,95,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2925,Rumah Joglo Modern Cocok Untuk Homestay Area Prambanan,Rp 585.000.780,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2926,BRAND NEW!! Cluster ETNIK di Lahan Baru Kawasan Homestay Prambanan,Rp 501.500.000,80,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2927,NUANSA HERITAGE PREMIUM HUNIAN LIMASAN 500 JUTAAN FULL BATA EKSPOSE,Rp 501.500.000,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2928,Ready Rumah proses bangun dekat coklat monggo factory bangunjiwo,Rp 330.333.312,80,55,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2929,Rumah Siap Bangun Gaya Tropical dekat Kid Fun Park,Rp 445.000.010,74,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2930,RUMAH MODERN 9 MENIT DARI CANDI PRAMBANAN,Rp 401.000.000,77,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2931,(RZ) DIJUAL RUMAH GRAND INTAN REGENCY 2,Rp 620.000.000,81,70,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2932,RUMAH KONSEP JAWA MASA KINI MULAI 250JT-an DI PRAMBANAN,Rp 254.000.363,88,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2933,Minimalis Klasik di Nangsri Harga 300 Juta dengan Luas Tanah 102 m2,Rp 300.000.000,80,45,2,1,1,,"Prambanan, Sleman Kab., Yogyakarta D.I."
2934,RUMAH MURAH DEKAT PINTU KELUAR CANDI PRAMBANAN HARGA 300JTAN ALL IN,Rp 385.000.000,72,50,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2935,Rumah Siap Huni dekat RSUD Prambanan Sleman,Rp 450.000.000,115,80,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2936,HARGA SPESIAL CLUSTER BARU ETNIK DI BUGISAN PRAMBANAN,Rp 470.000.000,86,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2937,Tempat Tinggal Praktis - Strategis - Jakal Km 11,Rp 173.000.041,42,39,1,1,1,HGB - Hak Guna Bangun,"Prambanan, Sleman Kab., Yogyakarta D.I."
2938,DEKAT LAPANGAN KASIHAN DEKAT KASONGAN CASHBACK PULUHAN JUTA,Rp 362.523.632,86,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2939,KE MALIOBORO 20 MENIT KE UMY HANYA 8 MENIT SAJA,Rp 364.123.333,75,46,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2940,BRAND NEW!! Cluster ETNIK di Lahan Baru Kawasan Homestay Prambanan,Rp 501.500.000,102,45,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2941,"Rumah Baru Siap Huni, 2 Unit Saja! Area Prambanan",Rp 510.000.500,75,106,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2942,Promo ramadhan diskon puluhan juta,Rp 360.042.235,86,55,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2943,"Dijual Rumah Baru
Minimalis di Srimartani, Piyungan, Bantul, Jogja",Rp 385.000.000,73,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2944,"Dijual Rumah Apa Adanya, Siap Huni (Tinggal Finishing)",Rp 500.000.000,174,80,1,1,1,SHM - Sertifikat Hak Milik,"Dlingo, Bantul Kab., Yogyakarta D.I."
2945,DEKAT BANGET KE JALAN NASIONAL JOGJA WONOSARI,Rp 370.000.000,74,40,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2946,Dijual Rumah Murah Strategis di Tamantirto Kasihan Bantul Yogyakarta,Rp 350.000.000,79,45,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2947,TERBARU DI UTARA PRAMBANAN RUMAH MURAH TANAH LUAS,Rp 290.000.000,72,36,6,1,0,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2948,Cluster Modern 400 Meter Dari Jalan Imogiri Timur Bantul Siap Huni,Rp 431.000.002,72,36,2,1,1,HGB - Hak Guna Bangun,"Pleret, Bantul Kab., Yogyakarta D.I."
2949,RUMAH LIMASAN TERBAIK DI PRAMBANAN VIEW SAWAH HARGA BAWAH PASARAN,Rp 685.000.000,200,81,3,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2950,TERSISA 8 UNIT DALAM PERUMAHAN DI DEKAT LAPANGAN KASIHAN DAN KASONGAN,Rp 325.874.123,75,50,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2951,"UNIT GRAHA PARADUTA BANGUNJIWO LOKASI PREMIUM, DATAR, DEKAT KASONGAN",Rp 359.919.293,90,46,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2952,Dekat Pasar Gamping Dijual Rumah Jogja Harga Diskon 1 Unit Terakhir,Rp 334.999.999,75,48,2,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2953,Kode : RSH 3167 #Rumah Cantik Strateis Siap Huni di Utara Pasar Pleret,Rp 400.000.000,85,80,3,1,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2954,KPR Mudah di Perumahan Cluster Private Prambanan,Rp 470.000.000,106,78,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2955,Rumah Mewah semi Homestay Murah dekat Kids Fun jalan Wonosari,Rp 1.350.000.000,467,450,4,3,0,,"Piyungan, Bantul Kab., Yogyakarta D.I."
2956,Rumah Pleret Bantul Dekat UAD &amp; Terminal Giwangan,Rp 650.000.000,103,72,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2957,Rumah Baru 600Jutaan Di Giwangan Dekat Kampus UAD Padat Penduduk,Rp 680.000.000,103,72,3,2,1,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2958,VILA MEWAH TERMURAH TEPI PANTAI GUNUNG KIDUL,Rp 340.000.000,60,38,2,1,1,SHM - Sertifikat Hak Milik,"Tepus, Gunung Kidul Kab., Yogyakarta D.I."
2959,RUMAH ETNIK SAMPING CANDI PRAMBANAN TANAH LUAS DIJAMIN PALING MURAH,Rp 496.000.000,101,46,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2960,"RUMAH MURAH MILLENIAL SHM, BISA KPR ANGSRN MULAI 900RB-AN",Rp 167.999.999,61,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2961,,Rp 750.000,375,375,2,2,,SHM - Sertifikat Hak Milik,"Pleret, Bantul Kab., Yogyakarta D.I."
2962,RUMAH EKONOMIS DI KLATEN MULAI 100JT-AN READY KPR,Rp 199.000.980,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2963,Rumah baru 2 lantai piyungan prambanan sangat nyaman sekali,Rp 925.000.000,118,100,3,2,2,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2964,Hunian Nyaman Limasan Modern Bisa KPR,Rp 470.006.000,80,36,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2965,Villa Joglo Mewah Ada Private Pool Lokasi Strategis,Rp 800.000.000,309,135,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2966,PROMO RAMADHAN! THE PALM 1 MULAI 168JUTA,Rp 168.000.022,60,30,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2967,"Cocok Untuk Investasi, Dapatkan Property di Lokasi Premium Prambanan",Rp 780.000.000,191,60,2,1,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
2968,DEKAT UMY DEKAT ALMA ATA DEKAT RINGROAD DEKAT LAPANGAN KASIHAN,Rp 355.741.147,89,45,2,1,1,SHM - Sertifikat Hak Milik,"Piyungan, Bantul Kab., Yogyakarta D.I."
2969,GAYA HOMESTAY KLASIK DENGAN LUASAN 123 m2 DI PRAMBANAN,Rp 780.000.000,123,60,3,2,1,SHM - Sertifikat Hak Milik,"Prambanan, Sleman Kab., Yogyakarta D.I."
